scenario,year,sector,value,region
Evolving,2075,Livestock,0.33513142764302184,North America
Evolving,2075,Staple crops,0.046279927176720484,North America
Evolving,2075,Livestock,0.43857733042450403,Pacific OECD
Evolving,2075,Staple crops,0.11383080585510909,Pacific OECD
Evolving,2075,Livestock,0.24470045904612725,Reforming
Evolving,2075,Staple crops,0.03849008828765632,Reforming
Evolving,2075,Livestock,0.5672078420537324,Rest of Asia
Evolving,2075,Staple crops,0.0771222451885922,Rest of Asia
Evolving,2080,Livestock,0.8969883603311479,Africa
Evolving,2080,Staple crops,0.0701879946139798,Africa
Evolving,2080,Livestock,0.6391277113005958,China
Evolving,2080,Staple crops,0.08059586973641167,China
Evolving,2080,Livestock,0.24594799580426946,Europe
Evolving,2080,Staple crops,0.051102085639229446,Europe
Evolving,2080,Livestock,0.147171609348855,South Asia
Evolving,2080,Staple crops,0.08897752966953205,South Asia
Evolving,2080,Livestock,0.368172165189375,Latin America
Evolving,2080,Staple crops,0.057172910513648145,Latin America
Evolving,2080,Livestock,0.5910370509627214,Middle East
Evolving,2080,Staple crops,0.10925976775250715,Middle East
Evolving,2080,Livestock,0.3365732063521633,North America
Evolving,2080,Staple crops,0.046147677002287536,North America
Evolving,2080,Livestock,0.42686369203187063,Pacific OECD
Evolving,2080,Staple crops,0.1098057745583733,Pacific OECD
Evolving,2080,Livestock,0.2453519612247417,Reforming
Evolving,2080,Staple crops,0.03811266806822364,Reforming
Evolving,2080,Livestock,0.5655084701039874,Rest of Asia
Evolving,2080,Staple crops,0.07610141801919523,Rest of Asia
Evolving,2085,Livestock,0.9116450705774521,Africa
Evolving,2085,Staple crops,0.0695708535912258,Africa
Evolving,2085,Livestock,0.6319889468664942,China
Evolving,2085,Staple crops,0.07876651947811787,China
Evolving,2085,Livestock,0.24503296404666267,Europe
Evolving,2085,Staple crops,0.05061225420499336,Europe
Evolving,2085,Livestock,0.14780916950328601,South Asia
Evolving,2085,Staple crops,0.08870886009510867,South Asia
Evolving,2085,Livestock,0.36895652932528117,Latin America
Evolving,2085,Staple crops,0.056570543709653184,Latin America
Evolving,2085,Livestock,0.5929771447709926,Middle East
Evolving,2085,Staple crops,0.10828353398971863,Middle East
Evolving,2085,Livestock,0.3370726538737361,North America
Evolving,2085,Staple crops,0.04589292037953231,North America
Evolving,2085,Livestock,0.4154698202424488,Pacific OECD
Evolving,2085,Staple crops,0.10570282533351791,Pacific OECD
Evolving,2085,Livestock,0.24544938800416743,Reforming
Evolving,2085,Staple crops,0.03760467105882124,Reforming
Evolving,2085,Livestock,0.5619967823711665,Rest of Asia
Evolving,2085,Staple crops,0.07487844456409637,Rest of Asia
Evolving,2090,Livestock,0.9237132344926886,Africa
Evolving,2090,Staple crops,0.0690589460300063,Africa
Evolving,2090,Livestock,0.6255718427178433,China
Evolving,2090,Staple crops,0.07720610059920825,China
Evolving,2090,Livestock,0.24412671522218327,Europe
Evolving,2090,Staple crops,0.050145434518646025,Europe
Evolving,2090,Livestock,0.14790302640359698,South Asia
Evolving,2090,Staple crops,0.08808643403619522,South Asia
Evolving,2090,Livestock,0.369503531531365,Latin America
Evolving,2090,Staple crops,0.05599613594495275,Latin America
Evolving,2090,Livestock,0.5946866985777205,Middle East
Evolving,2090,Staple crops,0.10742791988257226,Middle East
Evolving,2090,Livestock,0.3373757101769062,North America
Evolving,2090,Staple crops,0.04564491515789251,North America
Evolving,2090,Livestock,0.40520801671990936,Pacific OECD
Evolving,2090,Staple crops,0.10201935575097523,Pacific OECD
Evolving,2090,Livestock,0.24555002857550665,Reforming
Evolving,2090,Staple crops,0.03716623014788346,Reforming
Evolving,2090,Livestock,0.5583087397028885,Rest of Asia
Evolving,2090,Staple crops,0.07369244178041721,Rest of Asia
Evolving,2095,Livestock,0.9321813267533676,Africa
Evolving,2095,Staple crops,0.06853092145009025,Africa
Evolving,2095,Livestock,0.6187317718285033,China
Evolving,2095,Staple crops,0.07568404624305025,China
Evolving,2095,Livestock,0.24283312555656056,Europe
Evolving,2095,Staple crops,0.049609095233532116,Europe
Evolving,2095,Livestock,0.14731112009875325,South Asia
Evolving,2095,Staple crops,0.0870369665056511,South Asia
Evolving,2095,Livestock,0.3691950719739018,Latin America
Evolving,2095,Staple crops,0.05535597915838442,Latin America
Evolving,2095,Livestock,0.595103488753386,Middle East
Evolving,2095,Staple crops,0.106501946754746,Middle East
Evolving,2095,Livestock,0.33699438392155906,North America
Evolving,2095,Staple crops,0.0453465548648031,North America
Evolving,2095,Livestock,0.39564011901084417,Pacific OECD
Evolving,2095,Staple crops,0.09844618638904125,Pacific OECD
Evolving,2095,Livestock,0.2452916884971609,Reforming
Evolving,2095,Staple crops,0.036701697999596924,Reforming
Evolving,2095,Livestock,0.5534607664075641,Rest of Asia
Evolving,2095,Staple crops,0.07239419289136627,Rest of Asia
Evolving,2100,Livestock,0.9380215615299285,Africa
Evolving,2100,Staple crops,0.06805901289040985,Africa
Evolving,2100,Livestock,0.6122656544108187,China
Evolving,2100,Staple crops,0.07432032627104558,China
Evolving,2100,Livestock,0.24150911350863905,Europe
Evolving,2100,Staple crops,0.049075456217900514,Europe
Evolving,2100,Livestock,0.14634521074108528,South Asia
Evolving,2100,Staple crops,0.08577398647308238,South Asia
Evolving,2100,Livestock,0.36847751255093725,Latin America
Evolving,2100,Staple crops,0.054713421080388985,Latin America
Evolving,2100,Livestock,0.594521176570386,Middle East
Evolving,2100,Staple crops,0.1054875809508535,Middle East
Evolving,2100,Livestock,0.3363593103367595,North America
Evolving,2100,Staple crops,0.04507103117396393,North America
Evolving,2100,Livestock,0.3868336782497384,Pacific OECD
Evolving,2100,Staple crops,0.09524830272572088,Pacific OECD
Evolving,2100,Livestock,0.2448402954734809,Reforming
Evolving,2100,Staple crops,0.036243805916904875,Reforming
Evolving,2100,Livestock,0.5483042638031037,Rest of Asia
Evolving,2100,Staple crops,0.07112661818188751,Rest of Asia
High Elas.,2015,Livestock,0.5268080301769302,Africa
High Elas.,2015,Staple crops,0.08568275602107445,Africa
High Elas.,2015,Livestock,0.7049498945960792,China
High Elas.,2015,Staple crops,0.12625635966892637,China
High Elas.,2015,Livestock,0.23245602614585892,Europe
High Elas.,2015,Staple crops,0.052133579307391875,Europe
High Elas.,2015,Livestock,0.0953271806069333,South Asia
High Elas.,2015,Staple crops,0.07195698601990055,South Asia
High Elas.,2015,Livestock,0.3196705591849874,Latin America
High Elas.,2015,Staple crops,0.061543817275822,Latin America
High Elas.,2015,Livestock,0.5454143785956267,Middle East
High Elas.,2015,Staple crops,0.11547881243985701,Middle East
High Elas.,2015,Livestock,0.3013034255299295,North America
High Elas.,2015,Staple crops,0.04565615307973665,North America
High Elas.,2015,Livestock,0.5792728008774105,Pacific OECD
High Elas.,2015,Staple crops,0.19304742443181397,Pacific OECD
High Elas.,2015,Livestock,0.23091356757849865,Reforming
High Elas.,2015,Staple crops,0.043439523448292196,Reforming
High Elas.,2015,Livestock,0.5191696215366934,Rest of Asia
High Elas.,2015,Staple crops,0.09228640840668331,Rest of Asia
High Elas.,2020,Livestock,0.5410374982224372,Africa
High Elas.,2020,Staple crops,0.08479871047712767,Africa
High Elas.,2020,Livestock,0.6880693349131388,China
High Elas.,2020,Staple crops,0.11427951914541688,China
High Elas.,2020,Livestock,0.2319829606794117,Europe
High Elas.,2020,Staple crops,0.05120430056222384,Europe
High Elas.,2020,Livestock,0.09756979906822642,South Asia
High Elas.,2020,Staple crops,0.06999600097615057,South Asia
High Elas.,2020,Livestock,0.31720951940234365,Latin America
High Elas.,2020,Staple crops,0.06103285254482415,Latin America
High Elas.,2020,Livestock,0.5453217826931541,Middle East
High Elas.,2020,Staple crops,0.1148673715667634,Middle East
High Elas.,2020,Livestock,0.30152639835475126,North America
High Elas.,2020,Staple crops,0.04509714621035554,North America
High Elas.,2020,Livestock,0.5723216172498222,Pacific OECD
High Elas.,2020,Staple crops,0.17623276835900686,Pacific OECD
High Elas.,2020,Livestock,0.22843353453052684,Reforming
High Elas.,2020,Staple crops,0.041420039556749846,Reforming
High Elas.,2020,Livestock,0.5195143912010874,Rest of Asia
High Elas.,2020,Staple crops,0.08808979478403192,Rest of Asia
High Elas.,2025,Livestock,0.5653349236180197,Africa
High Elas.,2025,Staple crops,0.08315198478676261,Africa
High Elas.,2025,Livestock,0.6764523748221042,China
High Elas.,2025,Staple crops,0.10622467003463121,China
High Elas.,2025,Livestock,0.23353969351335663,Europe
High Elas.,2025,Staple crops,0.05108302907416134,Europe
High Elas.,2025,Livestock,0.100207271753274,South Asia
High Elas.,2025,Staple crops,0.06995165919342244,South Asia
High Elas.,2025,Livestock,0.3226137781165042,Latin America
High Elas.,2025,Staple crops,0.06031177609597832,Latin America
High Elas.,2025,Livestock,0.5476083465062951,Middle East
High Elas.,2025,Staple crops,0.11503347907195725,Middle East
High Elas.,2025,Livestock,0.3046022348967751,North America
High Elas.,2025,Staple crops,0.04503204652225877,North America
High Elas.,2025,Livestock,0.5600296260035327,Pacific OECD
High Elas.,2025,Staple crops,0.16489147134058033,Pacific OECD
High Elas.,2025,Livestock,0.2285430078507379,Reforming
High Elas.,2025,Staple crops,0.04062958810478465,Reforming
High Elas.,2025,Livestock,0.5228409880540097,Rest of Asia
High Elas.,2025,Staple crops,0.08479887985972544,Rest of Asia
High Elas.,2030,Livestock,0.588579303193756,Africa
High Elas.,2030,Staple crops,0.078068510156737,Africa
High Elas.,2030,Livestock,0.6673614516408374,China
High Elas.,2030,Staple crops,0.10084416581040706,China
High Elas.,2030,Livestock,0.23402571033065017,Europe
High Elas.,2030,Staple crops,0.050671773420170804,Europe
High Elas.,2030,Livestock,0.10306650789765481,South Asia
High Elas.,2030,Staple crops,0.07016679439212668,South Asia
High Elas.,2030,Livestock,0.32621887865744736,Latin America
High Elas.,2030,Staple crops,0.059143484044509045,Latin America
High Elas.,2030,Livestock,0.5450209583567631,Middle East
High Elas.,2030,Staple crops,0.11184348014081444,Middle East
High Elas.,2030,Livestock,0.3066687230099416,North America
High Elas.,2030,Staple crops,0.0446187211730347,North America
High Elas.,2030,Livestock,0.5481724802005544,Pacific OECD
High Elas.,2030,Staple crops,0.15538361394330863,Pacific OECD
High Elas.,2030,Livestock,0.2277308743913208,Reforming
High Elas.,2030,Staple crops,0.03921650744491917,Reforming
High Elas.,2030,Livestock,0.5247803271259504,Rest of Asia
High Elas.,2030,Staple crops,0.08234355619293258,Rest of Asia
High Elas.,2035,Livestock,0.6136394694912396,Africa
High Elas.,2035,Staple crops,0.07496971418489866,Africa
High Elas.,2035,Livestock,0.6616571160342374,China
High Elas.,2035,Staple crops,0.09751594269935736,China
High Elas.,2035,Livestock,0.23460474345761204,Europe
High Elas.,2035,Staple crops,0.05038774413785273,Europe
High Elas.,2035,Livestock,0.1071085543985462,South Asia
High Elas.,2035,Staple crops,0.07154359078667247,South Asia
High Elas.,2035,Livestock,0.3296491945981719,Latin America
High Elas.,2035,Staple crops,0.05848769459726303,Latin America
High Elas.,2035,Livestock,0.5438288921237149,Middle East
High Elas.,2035,Staple crops,0.10954238016038705,Middle East
High Elas.,2035,Livestock,0.30907432798201934,North America
High Elas.,2035,Staple crops,0.044449668153746284,North America
High Elas.,2035,Livestock,0.5362127556829297,Pacific OECD
High Elas.,2035,Staple crops,0.14956856959814724,Pacific OECD
High Elas.,2035,Livestock,0.2277082990079863,Reforming
High Elas.,2035,Staple crops,0.038252097399912165,Reforming
High Elas.,2035,Livestock,0.528113717441945,Rest of Asia
High Elas.,2035,Staple crops,0.08103874322283913,Rest of Asia
High Elas.,2040,Livestock,0.6432828196025802,Africa
High Elas.,2040,Staple crops,0.07308222701137522,Africa
High Elas.,2040,Livestock,0.6585005490256532,China
High Elas.,2040,Staple crops,0.0950003410469201,China
High Elas.,2040,Livestock,0.23564043341932686,Europe
High Elas.,2040,Staple crops,0.050321936645264895,Europe
High Elas.,2040,Livestock,0.11202093415328719,South Asia
High Elas.,2040,Staple crops,0.07320573487534057,South Asia
High Elas.,2040,Livestock,0.3335557056929497,Latin America
High Elas.,2040,Staple crops,0.0581329554731681,Latin America
High Elas.,2040,Livestock,0.5449097760119653,Middle East
High Elas.,2040,Staple crops,0.10801427224732901,Middle East
High Elas.,2040,Livestock,0.3117249035334591,North America
High Elas.,2040,Staple crops,0.0445013501334515,North America
High Elas.,2040,Livestock,0.5235513848004008,Pacific OECD
High Elas.,2040,Staple crops,0.14386307172943472,Pacific OECD
High Elas.,2040,Livestock,0.2286238232259652,Reforming
High Elas.,2040,Staple crops,0.0377360203525684,Reforming
High Elas.,2040,Livestock,0.532749097192465,Rest of Asia
High Elas.,2040,Staple crops,0.08004847895885009,Rest of Asia
High Elas.,2045,Livestock,0.6767894034937657,Africa
High Elas.,2045,Staple crops,0.07198757217925635,Africa
High Elas.,2045,Livestock,0.6578404041515289,China
High Elas.,2045,Staple crops,0.09324194126560173,China
High Elas.,2045,Livestock,0.23693507635537991,Europe
High Elas.,2045,Staple crops,0.05036914596409738,Europe
High Elas.,2045,Livestock,0.11717693451014778,South Asia
High Elas.,2045,Staple crops,0.07497140877503519,South Asia
High Elas.,2045,Livestock,0.33786945262165763,Latin America
High Elas.,2045,Staple crops,0.05788322743391171,Latin America
High Elas.,2045,Livestock,0.5479799465315691,Middle East
High Elas.,2045,Staple crops,0.10701023005131918,Middle East
High Elas.,2045,Livestock,0.3144697010679803,North America
High Elas.,2045,Staple crops,0.04475835368877892,North America
High Elas.,2045,Livestock,0.5110788622067322,Pacific OECD
High Elas.,2045,Staple crops,0.1380459112966973,Pacific OECD
High Elas.,2045,Livestock,0.2302629642808849,Reforming
High Elas.,2045,Staple crops,0.037568820629032294,Reforming
High Elas.,2045,Livestock,0.5385298579595407,Rest of Asia
High Elas.,2045,Staple crops,0.07922178235111466,Rest of Asia
High Elas.,2050,Livestock,0.7118115449688468,Africa
High Elas.,2050,Staple crops,0.07124913374956374,Africa
High Elas.,2050,Livestock,0.6570625833019921,China
High Elas.,2050,Staple crops,0.09153137751570017,China
High Elas.,2050,Livestock,0.23825022579053173,Europe
High Elas.,2050,Staple crops,0.0504738017904564,Europe
High Elas.,2050,Livestock,0.12235788920163003,South Asia
High Elas.,2050,Staple crops,0.07679374891195619,South Asia
High Elas.,2050,Livestock,0.3423523956355933,Latin America
High Elas.,2050,Staple crops,0.05770657796534177,Latin America
High Elas.,2050,Livestock,0.5523808778693798,Middle East
High Elas.,2050,Staple crops,0.10643067131312728,Middle East
High Elas.,2050,Livestock,0.3172062138838321,North America
High Elas.,2050,Staple crops,0.045058810519451105,North America
High Elas.,2050,Livestock,0.498225843674643,Pacific OECD
High Elas.,2050,Staple crops,0.13266774220138305,Pacific OECD
High Elas.,2050,Livestock,0.2321515269216853,Reforming
