scenario,sector,year,value,region
Static,"paste(N[2], ""O Agriculture"")",2025,1.2780872826675311,Europe
Static,"paste(N[2], ""O Agriculture"")",2025,1.8696110327802957,South Asia
Static,"paste(N[2], ""O Agriculture"")",2025,1.8905283807389353,Latin America
Static,"paste(N[2], ""O Agriculture"")",2025,0.28882895533637576,Middle East
Static,"paste(N[2], ""O Agriculture"")",2025,2.551719751009734,North America
Static,"paste(N[2], ""O Agriculture"")",2025,0.2075667226804489,Pacific OECD
Static,"paste(N[2], ""O Agriculture"")",2025,0.5005849621322124,Reforming
Static,"paste(N[2], ""O Agriculture"")",2025,0.9154362711473741,Rest of Asia
Evolving,"paste(CH[4], "" Agriculture"")",2030,46.12228086401196,World
Evolving,"paste(N[2], ""O Agriculture"")",2030,25.430692019824598,World
High Elas.,"paste(CH[4], "" Agriculture"")",2030,46.108294715927904,World
High Elas.,"paste(N[2], ""O Agriculture"")",2030,25.425739212897298,World
Low Elas.,"paste(CH[4], "" Agriculture"")",2030,46.15259076432633,World
Low Elas.,"paste(N[2], ""O Agriculture"")",2030,25.419240755730232,World
High transition,"paste(CH[4], "" Agriculture"")",2030,46.106697659520535,World
High transition,"paste(N[2], ""O Agriculture"")",2030,25.449776392217224,World
Low transition,"paste(CH[4], "" Agriculture"")",2030,46.138375705936134,World
Low transition,"paste(N[2], ""O Agriculture"")",2030,25.409713290517114,World
High productivity,"paste(CH[4], "" Agriculture"")",2030,46.1686611445447,World
High productivity,"paste(N[2], ""O Agriculture"")",2030,25.50347393793383,World
Low productivity,"paste(CH[4], "" Agriculture"")",2030,46.07178169287985,World
Low productivity,"paste(N[2], ""O Agriculture"")",2030,25.342864644356318,World
Static,"paste(CH[4], "" Agriculture"")",2030,45.958277173983575,World
Static,"paste(N[2], ""O Agriculture"")",2030,25.242912634277424,World
Evolving,"paste(CH[4], "" Agriculture"")",2030,5.355392457393813,Africa
Evolving,"paste(CH[4], "" Agriculture"")",2030,5.539072579387762,China
Evolving,"paste(CH[4], "" Agriculture"")",2030,3.9658136503134336,Europe
Evolving,"paste(CH[4], "" Agriculture"")",2030,10.378832091247007,South Asia
Evolving,"paste(CH[4], "" Agriculture"")",2030,8.764167023024534,Latin America
Evolving,"paste(CH[4], "" Agriculture"")",2030,0.613529993834323,Middle East
Evolving,"paste(CH[4], "" Agriculture"")",2030,3.554528285494461,North America
Evolving,"paste(CH[4], "" Agriculture"")",2030,1.5265837284083181,Pacific OECD
Evolving,"paste(CH[4], "" Agriculture"")",2030,1.6895467769540973,Reforming
Evolving,"paste(CH[4], "" Agriculture"")",2030,4.7348142779542135,Rest of Asia
Evolving,"paste(N[2], ""O Agriculture"")",2030,3.090945556543241,Africa
Evolving,"paste(N[2], ""O Agriculture"")",2030,4.45744460563403,China
Evolving,"paste(N[2], ""O Agriculture"")",2030,2.3905005541469415,Europe
Evolving,"paste(N[2], ""O Agriculture"")",2030,3.6477163416354697,South Asia
Evolving,"paste(N[2], ""O Agriculture"")",2030,3.501676280122675,Latin America
Evolving,"paste(N[2], ""O Agriculture"")",2030,0.5564615440830707,Middle East
Evolving,"paste(N[2], ""O Agriculture"")",2030,4.608704293903649,North America
Evolving,"paste(N[2], ""O Agriculture"")",2030,0.3946588051248054,Pacific OECD
Evolving,"paste(N[2], ""O Agriculture"")",2030,0.9837818826582365,Reforming
Evolving,"paste(N[2], ""O Agriculture"")",2030,1.7988021559724792,Rest of Asia
High Elas.,"paste(CH[4], "" Agriculture"")",2030,5.356739507291976,Africa
High Elas.,"paste(CH[4], "" Agriculture"")",2030,5.533678850083404,China
High Elas.,"paste(CH[4], "" Agriculture"")",2030,3.9735715444663,Europe
High Elas.,"paste(CH[4], "" Agriculture"")",2030,10.372856252744596,South Asia
High Elas.,"paste(CH[4], "" Agriculture"")",2030,8.760107906017977,Latin America
High Elas.,"paste(CH[4], "" Agriculture"")",2030,0.6153790022530823,Middle East
High Elas.,"paste(CH[4], "" Agriculture"")",2030,3.56094456427972,North America
High Elas.,"paste(CH[4], "" Agriculture"")",2030,1.5232337892835326,Pacific OECD
High Elas.,"paste(CH[4], "" Agriculture"")",2030,1.6886047394892914,Reforming
High Elas.,"paste(CH[4], "" Agriculture"")",2030,4.723178560018026,Rest of Asia
High Elas.,"paste(N[2], ""O Agriculture"")",2030,3.09095066027226,Africa
High Elas.,"paste(N[2], ""O Agriculture"")",2030,4.440047183445984,China
High Elas.,"paste(N[2], ""O Agriculture"")",2030,2.4005980421155044,Europe
High Elas.,"paste(N[2], ""O Agriculture"")",2030,3.639318178446051,South Asia
High Elas.,"paste(N[2], ""O Agriculture"")",2030,3.504463449014318,Latin America
High Elas.,"paste(N[2], ""O Agriculture"")",2030,0.5583709553985929,Middle East
High Elas.,"paste(N[2], ""O Agriculture"")",2030,4.617501513561087,North America
High Elas.,"paste(N[2], ""O Agriculture"")",2030,0.39469306295492523,Pacific OECD
High Elas.,"paste(N[2], ""O Agriculture"")",2030,0.9870584371839559,Reforming
High Elas.,"paste(N[2], ""O Agriculture"")",2030,1.7927377305046206,Rest of Asia
Low Elas.,"paste(CH[4], "" Agriculture"")",2030,5.354450605498611,Africa
Low Elas.,"paste(CH[4], "" Agriculture"")",2030,5.5522428476811525,China
Low Elas.,"paste(CH[4], "" Agriculture"")",2030,3.945814116310404,Europe
Low Elas.,"paste(CH[4], "" Agriculture"")",2030,10.394429582724156,South Asia
Low Elas.,"paste(CH[4], "" Agriculture"")",2030,8.778986964929928,Latin America
Low Elas.,"paste(CH[4], "" Agriculture"")",2030,0.6097947984355299,Middle East
Low Elas.,"paste(CH[4], "" Agriculture"")",2030,3.532053413515037,North America
Low Elas.,"paste(CH[4], "" Agriculture"")",2030,1.534900472541318,Pacific OECD
Low Elas.,"paste(CH[4], "" Agriculture"")",2030,1.691053317796751,Reforming
Low Elas.,"paste(CH[4], "" Agriculture"")",2030,4.75886464489344,Rest of Asia
Low Elas.,"paste(N[2], ""O Agriculture"")",2030,3.091597695531272,Africa
Low Elas.,"paste(N[2], ""O Agriculture"")",2030,4.497893485245546,China
Low Elas.,"paste(N[2], ""O Agriculture"")",2030,2.365900248417507,Europe
Low Elas.,"paste(N[2], ""O Agriculture"")",2030,3.6685272066055448,South Asia
Low Elas.,"paste(N[2], ""O Agriculture"")",2030,3.49977638775461,Latin America
Low Elas.,"paste(N[2], ""O Agriculture"")",2030,0.5529466336378933,Middle East
Low Elas.,"paste(N[2], ""O Agriculture"")",2030,4.559788237336837,North America
Low Elas.,"paste(N[2], ""O Agriculture"")",2030,0.3937053286787968,Pacific OECD
Low Elas.,"paste(N[2], ""O Agriculture"")",2030,0.9771113804599724,Reforming
Low Elas.,"paste(N[2], ""O Agriculture"")",2030,1.8119941520622531,Rest of Asia
High transition,"paste(CH[4], "" Agriculture"")",2030,5.345863526364876,Africa
High transition,"paste(CH[4], "" Agriculture"")",2030,5.538015390242759,China
High transition,"paste(CH[4], "" Agriculture"")",2030,3.971409113090305,Europe
High transition,"paste(CH[4], "" Agriculture"")",2030,10.373195909548983,South Asia
High transition,"paste(CH[4], "" Agriculture"")",2030,8.753578296174789,Latin America
High transition,"paste(CH[4], "" Agriculture"")",2030,0.6128162682304378,Middle East
High transition,"paste(CH[4], "" Agriculture"")",2030,3.566640104017326,North America
High transition,"paste(CH[4], "" Agriculture"")",2030,1.530671259789589,Pacific OECD
High transition,"paste(CH[4], "" Agriculture"")",2030,1.686309171010448,Reforming
High transition,"paste(CH[4], "" Agriculture"")",2030,4.728198621051019,Rest of Asia
High transition,"paste(N[2], ""O Agriculture"")",2030,3.0838997886772805,Africa
High transition,"paste(N[2], ""O Agriculture"")",2030,4.454255544772635,China
High transition,"paste(N[2], ""O Agriculture"")",2030,2.4002144256815425,Europe
High transition,"paste(N[2], ""O Agriculture"")",2030,3.642922367257505,South Asia
High transition,"paste(N[2], ""O Agriculture"")",2030,3.492690623522573,Latin America
High transition,"paste(N[2], ""O Agriculture"")",2030,0.5536816033229234,Middle East
High transition,"paste(N[2], ""O Agriculture"")",2030,4.645422179602209,North America
High transition,"paste(N[2], ""O Agriculture"")",2030,0.3986875818094,Pacific OECD
High transition,"paste(N[2], ""O Agriculture"")",2030,0.9814997445589762,Reforming
High transition,"paste(N[2], ""O Agriculture"")",2030,1.7965025330121813,Rest of Asia
Low transition,"paste(CH[4], "" Agriculture"")",2030,5.365106086665228,Africa
Low transition,"paste(CH[4], "" Agriculture"")",2030,5.540131092676161,China
Low transition,"paste(CH[4], "" Agriculture"")",2030,3.9601943606465686,Europe
Low transition,"paste(CH[4], "" Agriculture"")",2030,10.384264620772544,South Asia
Low transition,"paste(CH[4], "" Agriculture"")",2030,8.775684157005136,Latin America
Low transition,"paste(CH[4], "" Agriculture"")",2030,0.6145874967669742,Middle East
Low transition,"paste(CH[4], "" Agriculture"")",2030,3.541717184323418,North America
Low transition,"paste(CH[4], "" Agriculture"")",2030,1.5222765566494307,Pacific OECD
Low transition,"paste(CH[4], "" Agriculture"")",2030,1.6925019267725214,Reforming
Low transition,"paste(CH[4], "" Agriculture"")",2030,4.741912223658151,Rest of Asia
Low transition,"paste(N[2], ""O Agriculture"")",2030,3.0982041947929435,Africa
Low transition,"paste(N[2], ""O Agriculture"")",2030,4.460321163629785,China
Low transition,"paste(N[2], ""O Agriculture"")",2030,2.38059917762929,Europe
Low transition,"paste(N[2], ""O Agriculture"")",2030,3.6525343878481022,South Asia
Low transition,"paste(N[2], ""O Agriculture"")",2030,3.5112471399765717,Latin America
Low transition,"paste(N[2], ""O Agriculture"")",2030,0.5600513552344694,Middle East
Low transition,"paste(N[2], ""O Agriculture"")",2030,4.5693957835608066,North America
Low transition,"paste(N[2], ""O Agriculture"")",2030,0.3903554240004665,Pacific OECD
Low transition,"paste(N[2], ""O Agriculture"")",2030,0.9857956233733112,Reforming
Low transition,"paste(N[2], ""O Agriculture"")",2030,1.8012090404713685,Rest of Asia
High productivity,"paste(CH[4], "" Agriculture"")",2030,5.356713799515204,Africa
High productivity,"paste(CH[4], "" Agriculture"")",2030,5.553852141597928,China
High productivity,"paste(CH[4], "" Agriculture"")",2030,3.9779628160591383,Europe
High productivity,"paste(CH[4], "" Agriculture"")",2030,10.383311291631387,South Asia
High productivity,"paste(CH[4], "" Agriculture"")",2030,8.741167376769246,Latin America
High productivity,"paste(CH[4], "" Agriculture"")",2030,0.613726212543829,Middle East
High productivity,"paste(CH[4], "" Agriculture"")",2030,3.5486503129656306,North America
High productivity,"paste(CH[4], "" Agriculture"")",2030,1.5130635085151805,Pacific OECD
High productivity,"paste(CH[4], "" Agriculture"")",2030,1.7045764114807007,Reforming
High productivity,"paste(CH[4], "" Agriculture"")",2030,4.775637273466451,Rest of Asia
High productivity,"paste(N[2], ""O Agriculture"")",2030,3.095106088181152,Africa
High productivity,"paste(N[2], ""O Agriculture"")",2030,4.537516621835861,China
High productivity,"paste(N[2], ""O Agriculture"")",2030,2.3969742784035577,Europe
High productivity,"paste(N[2], ""O Agriculture"")",2030,3.6550435941996633,South Asia
High productivity,"paste(N[2], ""O Agriculture"")",2030,3.484629632874437,Latin America
High productivity,"paste(N[2], ""O Agriculture"")",2030,0.5592875137223469,Middle East
High productivity,"paste(N[2], ""O Agriculture"")",2030,4.563650076433054,North America
High productivity,"paste(N[2], ""O Agriculture"")",2030,0.395583163784107,Pacific OECD
High productivity,"paste(N[2], ""O Agriculture"")",2030,1.001789714074576,Reforming
High productivity,"paste(N[2], ""O Agriculture"")",2030,1.8138932544250739,Rest of Asia
Low productivity,"paste(CH[4], "" Agriculture"")",2030,5.356584600896211,Africa
Low productivity,"paste(CH[4], "" Agriculture"")",2030,5.5176685433734765,China
Low productivity,"paste(CH[4], "" Agriculture"")",2030,3.952046133272367,Europe
Low productivity,"paste(CH[4], "" Agriculture"")",2030,10.372331293536522,South Asia
Low productivity,"paste(CH[4], "" Agriculture"")",2030,8.793449222449786,Latin America
Low productivity,"paste(CH[4], "" Agriculture"")",2030,0.6137459751419876,Middle East
Low productivity,"paste(CH[4], "" Agriculture"")",2030,3.5621832281257735,North America
Low productivity,"paste(CH[4], "" Agriculture"")",2030,1.5430380715791052,Pacific OECD
Low productivity,"paste(CH[4], "" Agriculture"")",2030,1.6742050033857272,Reforming
Low productivity,"paste(CH[4], "" Agriculture"")",2030,4.6865296211189005,Rest of Asia
Low productivity,"paste(N[2], ""O Agriculture"")",2030,3.087768279115141,Africa
Low productivity,"paste(N[2], ""O Agriculture"")",2030,4.348574930608147,China
Low productivity,"paste(N[2], ""O Agriculture"")",2030,2.3844438071860883,Europe
Low productivity,"paste(N[2], ""O Agriculture"")",2030,3.6363944771472307,South Asia
Low productivity,"paste(N[2], ""O Agriculture"")",2030,3.526001693391387,Latin America
Low productivity,"paste(N[2], ""O Agriculture"")",2030,0.5539531367048622,Middle East
Low productivity,"paste(N[2], ""O Agriculture"")",2030,4.667354683042228,North America
Low productivity,"paste(N[2], ""O Agriculture"")",2030,0.3940423949062169,Pacific OECD
Low productivity,"paste(N[2], ""O Agriculture"")",2030,0.9647234824779181,Reforming
Low productivity,"paste(N[2], ""O Agriculture"")",2030,1.7796077597770992,Rest of Asia
Static,"paste(CH[4], "" Agriculture"")",2030,5.350879197315567,Africa
Static,"paste(CH[4], "" Agriculture"")",2030,5.461879649656093,China
Static,"paste(CH[4], "" Agriculture"")",2030,3.9740979585342218,Europe
Static,"paste(CH[4], "" Agriculture"")",2030,10.351194478088251,South Asia
Static,"paste(CH[4], "" Agriculture"")",2030,8.799941806982805,Latin America
Static,"paste(CH[4], "" Agriculture"")",2030,0.6193431668928986,Middle East
Static,"paste(CH[4], "" Agriculture"")",2030,3.6109324097707995,North America
Static,"paste(CH[4], "" Agriculture"")",2030,1.5434602513461153,Pacific OECD
Static,"paste(CH[4], "" Agriculture"")",2030,1.6491979494984272,Reforming
Static,"paste(CH[4], "" Agriculture"")",2030,4.597350305898398,Rest of Asia
Static,"paste(N[2], ""O Agriculture"")",2030,3.076266004185451,Africa
Static,"paste(N[2], ""O Agriculture"")",2030,4.142938235400835,China
Static,"paste(N[2], ""O Agriculture"")",2030,2.4274673460069316,Europe
Static,"paste(N[2], ""O Agriculture"")",2030,3.5916858476586775,South Asia
Static,"paste(N[2], ""O Agriculture"")",2030,3.575410556614084,Latin America
Static,"paste(N[2], ""O Agriculture"")",2030,0.5556345626580207,Middle East
Static,"paste(N[2], ""O Agriculture"")",2030,4.798929636506318,North America
Static,"paste(N[2], ""O Agriculture"")",2030,0.39378496850730194,Pacific OECD
Static,"paste(N[2], ""O Agriculture"")",2030,0.945398529034649,Reforming
Static,"paste(N[2], ""O Agriculture"")",2030,1.7353969477051554,Rest of Asia
Evolving,"paste(CH[4], "" Agriculture"")",2035,69.33372334323765,World
Evolving,"paste(N[2], ""O Agriculture"")",2035,38.18911470955484,World
High Elas.,"paste(CH[4], "" Agriculture"")",2035,69.31162265007069,World
High Elas.,"paste(N[2], ""O Agriculture"")",2035,38.18522504473431,World
Low Elas.,"paste(CH[4], "" Agriculture"")",2035,69.38351544592786,World
Low Elas.,"paste(N[2], ""O Agriculture"")",2035,38.154720641096375,World
High transition,"paste(CH[4], "" Agriculture"")",2035,69.29709043249886,World
High transition,"paste(N[2], ""O Agriculture"")",2035,38.232538725046666,World
Low transition,"paste(CH[4], "" Agriculture"")",2035,69.37144620506771,World
Low transition,"paste(N[2], ""O Agriculture"")",2035,38.140767062628285,World
High productivity,"paste(CH[4], "" Agriculture"")",2035,69.41340734014624,World
High productivity,"paste(N[2], ""O Agriculture"")",2035,38.308086081059756,World
Low productivity,"paste(CH[4], "" Agriculture"")",2035,69.24788248874019,World
Low productivity,"paste(N[2], ""O Agriculture"")",2035,38.04522777237691,World
Static,"paste(CH[4], "" Agriculture"")",2035,69.05909622810017,World
Static,"paste(N[2], ""O Agriculture"")",2035,37.897060120230194,World
Evolving,"paste(CH[4], "" Agriculture"")",2035,8.345738337689767,Africa
Evolving,"paste(CH[4], "" Agriculture"")",2035,8.167265548496019,China
Evolving,"paste(CH[4], "" Agriculture"")",2035,5.876465421123037,Europe
Evolving,"paste(CH[4], "" Agriculture"")",2035,15.837160531739132,South Asia
Evolving,"paste(CH[4], "" Agriculture"")",2035,13.055335554846318,Latin America
Evolving,"paste(CH[4], "" Agriculture"")",2035,0.9419873371500633,Middle East
Evolving,"paste(CH[4], "" Agriculture"")",2035,5.29444296763748,North America
Evolving,"paste(CH[4], "" Agriculture"")",2035,2.2461087877935193,Pacific OECD
Evolving,"paste(CH[4], "" Agriculture"")",2035,2.5167549025170546,Reforming
Evolving,"paste(CH[4], "" Agriculture"")",2035,7.0524639542452565,Rest of Asia
Evolving,"paste(N[2], ""O Agriculture"")",2035,4.8275792338277315,Africa
Evolving,"paste(N[2], ""O Agriculture"")",2035,6.619020890109065,China
Evolving,"paste(N[2], ""O Agriculture"")",2035,3.5621895533876415,Europe
Evolving,"paste(N[2], ""O Agriculture"")",2035,5.536342645108765,South Asia
Evolving,"paste(N[2], ""O Agriculture"")",2035,5.232072340087065,Latin America
Evolving,"paste(N[2], ""O Agriculture"")",2035,0.8587691879930798,Middle East
Evolving,"paste(N[2], ""O Agriculture"")",2035,6.777616354463233,North America
Evolving,"paste(N[2], ""O Agriculture"")",2035,0.5872265941517317,Pacific OECD
Evolving,"paste(N[2], ""O Agriculture"")",2035,1.4816796325124928,Reforming
Evolving,"paste(N[2], ""O Agriculture"")",2035,2.706618277914037,Rest of Asia
